# Name  Dist  Rad  Vobs  e_Vobs  Vgas  Vdisk  Vbulge  SBdisk  SBbulge
Z001827      1.045058   0.9312   0.94172425   0.000000   0.69881162   0.24291263   0.000000   0.74205546   2.60635013
Z001828      0.733098   0.9317   0.94177425   0.000000   0.69885868   0.24291557   0.000000   0.74206603   2.60648852
Z001829      1.810849   0.9322   0.94189770   0.000000   0.69897487   0.24292283   0.000000   0.74209212   2.60683018
Z001830      0.335441   0.9327   0.94192056   0.000000   0.69899638   0.24292418   0.000000   0.74209696   2.60689344
Z001831      0.753883   0.9332   0.94197192   0.000000   0.69904472   0.24292720   0.000000   0.74210781   2.60703558
Z001832      1.140693   0.9337   0.94204959   0.000000   0.69911783   0.24293177   0.000000   0.74212423   2.60725056
Z001833      1.853954   0.9342   0.94217576   0.000000   0.69923657   0.24293919   0.000000   0.74215089   2.60759975
Z001834      1.211043   0.9347   0.94225812   0.000000   0.69931409   0.24294403   0.000000   0.74216829   2.60782769
Z001835      0.497869   0.9352   0.94229197   0.000000   0.69934595   0.24294602   0.000000   0.74217544   2.60792137
Z001836      1.329445   0.9357   0.94238231   0.000000   0.69943099   0.24295133   0.000000   0.74219452   2.60817141
Z001837      0.605117   0.9363   0.94242342   0.000000   0.69946968   0.24295374   0.000000   0.74220320   2.60828518
Z001838      1.052057   0.9368   0.94249486   0.000000   0.69953692   0.24295794   0.000000   0.74221829   2.60848290
Z001839      1.259267   0.9373   0.94258033   0.000000   0.69961737   0.24296296   0.000000   0.74223633   2.60871944
Z001840      0.893636   0.9378   0.94264095   0.000000   0.69967443   0.24296652   0.000000   0.74224913   2.60888723
Z001841      1.470135   0.9383   0.94274064   0.000000   0.69976826   0.24297238   0.000000   0.74227018   2.60916312
Z001842      0.909169   0.9388   0.94280225   0.000000   0.69982626   0.24297600   0.000000   0.74228318   2.60933365
Z001843      0.886631   0.9393   0.94286232   0.000000   0.69988280   0.24297952   0.000000   0.74229586   2.60949989
Z001844      1.724993   0.9398   0.94297911   0.000000   0.69999274   0.24298638   0.000000   0.74232051   2.60982314
Z001845      0.740655   0.9403   0.94302924   0.000000   0.70003992   0.24298932   0.000000   0.74233108   2.60996186
Z001846      0.555169   0.9408   0.94306680   0.000000   0.70007527   0.24299153   0.000000   0.74233901   2.61006581
Z001847      1.161266   0.9414   0.94314533   0.000000   0.70014920   0.24299614   0.000000   0.74235558   2.61028317
Z001848      1.038945   0.9419   0.94321556   0.000000   0.70021531   0.24300026   0.000000   0.74237039   2.61047755
Z001849      0.859733   0.9424   0.94327366   0.000000   0.70026999   0.24300367   0.000000   0.74238264   2.61063833
Z001850      1.797502   0.9429   0.94339505   0.000000   0.70038426   0.24301079   0.000000   0.74240824   2.61097429
Z001851      1.296389   0.9434   0.94348254   0.000000   0.70046662   0.24301592   0.000000   0.74242669   2.61121643
Z001852      0.530154   0.9439   0.94351830   0.000000   0.70050029   0.24301802   0.000000   0.74243423   2.61131542
Z001853      0.879426   0.9444   0.94357761   0.000000   0.70055612   0.24302149   0.000000   0.74244674   2.61147957
Z001854      1.028257   0.9449   0.94364693   0.000000   0.70062137   0.24302556   0.000000   0.74246135   2.61167142
Z001855      1.375776   0.9454   0.94373963   0.000000   0.70070864   0.24303099   0.000000   0.74248089   2.61192798
Z001856      0.777300   0.9459   0.94379198   0.000000   0.70075792   0.24303406   0.000000   0.74249192   2.61207287
Z001857      1.255558   0.9465   0.94387651   0.000000   0.70083749   0.24303902   0.000000   0.74250973   2.61230681
Z001858      0.440339   0.9470   0.94390614   0.000000   0.70086539   0.24304075   0.000000   0.74251597   2.61238882
Z001859      2.057705   0.9475   0.94404455   0.000000   0.70099568   0.24304886   0.000000   0.74254513   2.61277187
Z001860      0.708482   0.9480   0.94409217   0.000000   0.70104052   0.24305165   0.000000   0.74255516   2.61290368
Z001861      1.262876   0.9485   0.94417703   0.000000   0.70112041   0.24305662   0.000000   0.74257304   2.61313854
Z001862      0.872813   0.9490   0.94423565   0.000000   0.70117559   0.24306006   0.000000   0.74258538   2.61330078
Z001863      1.007358   0.9495   0.94430328   0.000000   0.70123926   0.24306402   0.000000   0.74259962   2.61348796
Z001864      0.837390   0.9500   0.94435948   0.000000   0.70129217   0.24306731   0.000000   0.74261146   2.61364349
Z001865      0.502209   0.9505   0.94439317   0.000000   0.70132389   0.24306928   0.000000   0.74261855   2.61373675
Z001866      2.003883   0.9510   0.94452755   0.000000   0.70145040   0.24307715   0.000000   0.74264684   2.61410864
Z001867      1.099736   0.9516   0.94460124   0.000000   0.70151978   0.24308146   0.000000   0.74266235   2.61431261
Z001868      0.811496   0.9521   0.94465560   0.000000   0.70157096   0.24308465   0.000000   0.74267379   2.61446305
Z001869      1.399944   0.9526   0.94474934   0.000000   0.70165920   0.24309013   0.000000   0.74269351   2.61472247
Z001870      0.457554   0.9531   0.94477996   0.000000   0.70168804   0.24309192   0.000000   0.74269996   2.61480723
Z001871      1.513541   0.9536   0.94488122   0.000000   0.70178337   0.24309785   0.000000   0.74272126   2.61508747
Z001872      0.819154   0.9541   0.94493599   0.000000   0.70183494   0.24310105   0.000000   0.74273278   2.61523907
Z001873      0.954466   0.9546   0.94499979   0.000000   0.70189501   0.24310478   0.000000   0.74274620   2.61541564
Z001874      1.030707   0.9551   0.94506866   0.000000   0.70195985   0.24310881   0.000000   0.74276069   2.61560624
Z001875      0.825183   0.9556   0.94512377   0.000000   0.70201174   0.24311203   0.000000   0.74277228   2.61575877
Z001876      1.609058   0.9561   0.94523118   0.000000   0.70211287   0.24311832   0.000000   0.74279486   2.61605605
Z001877      1.465865   0.9567   0.94532898   0.000000   0.70220494   0.24312403   0.000000   0.74281542   2.61632670
Z001878      0.868147   0.9572   0.94538686   0.000000   0.70225945   0.24312742   0.000000   0.74282759   2.61648691
Z001879      0.514484   0.9577   0.94542116   0.000000   0.70229174   0.24312942   0.000000   0.74283480   2.61658183
Z001880      0.934639   0.9582   0.94548344   0.000000   0.70235038   0.24313306   0.000000   0.74284789   2.61675421
Z001881      1.207780   0.9587   0.94556389   0.000000   0.70242613   0.24313776   0.000000   0.74286480   2.61697687
Z001882      1.304562   0.9592   0.94565074   0.000000   0.70250791   0.24314284   0.000000   0.74288305   2.61721724
Z001883      0.494432   0.9597   0.94568365   0.000000   0.70253889   0.24314476   0.000000   0.74288996   2.61730831
Z001884      1.875611   0.9602   0.94580841   0.000000   0.70265636   0.24315205   0.000000   0.74291617   2.61765360
Z001885      0.854775   0.9607   0.94586523   0.000000   0.70270987   0.24315536   0.000000   0.74292811   2.61781087
Z001886      0.784802   0.9612   0.94591739   0.000000   0.70275898   0.24315841   0.000000   0.74293906   2.61795522
Z001887      1.333709   0.9618   0.94600598   0.000000   0.70284240   0.24316358   0.000000   0.74295767   2.61820041
Z001888      1.187765   0.9623   0.94608484   0.000000   0.70291666   0.24316819   0.000000   0.74297423   2.61841867
Z001889      0.766668   0.9628   0.94613572   0.000000   0.70296457   0.24317116   0.000000   0.74298491   2.61855948
Z001890      0.875522   0.9633   0.94619381   0.000000   0.70301926   0.24317455   0.000000   0.74299711   2.61872024
Z001891      0.718524   0.9638   0.94624146   0.000000   0.70306413   0.24317733   0.000000   0.74300711   2.61885212
Z001892      1.330642   0.9643   0.94632967   0.000000   0.70314719   0.24318248   0.000000   0.74302562   2.61909626
Z001893      1.935800   0.9648   0.94645791   0.000000   0.70326795   0.24318996   0.000000   0.74305254   2.61945118
Z001894      0.556517   0.9653   0.94649476   0.000000   0.70330265   0.24319211   0.000000   0.74306027   2.61955317
Z001895      0.946278   0.9658   0.94655739   0.000000   0.70336163   0.24319576   0.000000   0.74307341   2.61972652
Z001896      1.332395   0.9663   0.94664555   0.000000   0.70344464   0.24320090   0.000000   0.74309191   2.61997049
Z001897      0.478862   0.9669   0.94667722   0.000000   0.70347447   0.24320275   0.000000   0.74309855   2.62005814
Z001898      0.983059   0.9674   0.94674221   0.000000   0.70353567   0.24320654   0.000000   0.74311218   2.62023803
Z001899      1.725592   0.9679   0.94685624   0.000000   0.70364305   0.24321319   0.000000   0.74313610   2.62055360
Z001900      0.440100   0.9684   0.94688530   0.000000   0.70367042   0.24321488   0.000000   0.74314220   2.62063405
Z001901      1.244591   0.9689   0.94696748   0.000000   0.70374781   0.24321967   0.000000   0.74315943   2.62086148
Z001902      1.096742   0.9694   0.94703986   0.000000   0.70381597   0.24322389   0.000000   0.74317460   2.62106180
Z001903      1.753187   0.9699   0.94715549   0.000000   0.70392486   0.24323063   0.000000   0.74319884   2.62138182
Z001904      0.403757   0.9704   0.94718211   0.000000   0.70394993   0.24323218   0.000000   0.74320442   2.62145549
Z001905      1.197014   0.9709   0.94726099   0.000000   0.70402422   0.24323677   0.000000   0.74322096   2.62167382
Z001906      0.957161   0.9714   0.94732404   0.000000   0.70408360   0.24324045   0.000000   0.74323417   2.62184833
Z001907      0.744033   0.9720   0.94737304   0.000000   0.70412974   0.24324330   0.000000   0.74324444   2.62198393
Z001908      0.951356   0.9725   0.94743567   0.000000   0.70418872   0.24324695   0.000000   0.74325756   2.62215725
Z001909      1.278474   0.9730   0.94751979   0.000000   0.70426794   0.24325184   0.000000   0.74327518   2.62239007
Z001910      1.635027   0.9735   0.94762730   0.000000   0.70436920   0.24325810   0.000000   0.74329770   2.62268763
Z001911      1.009141   0.9740   0.94769362   0.000000   0.70443166   0.24326196   0.000000   0.74331159   2.62287119
Z001912      0.844145   0.9745   0.94774908   0.000000   0.70448389   0.24326519   0.000000   0.74332321   2.62302467
Z001913      0.507917   0.9750   0.94778244   0.000000   0.70451531   0.24326713   0.000000   0.74333019   2.62311700
Z001914      1.620613   0.9755   0.94788883   0.000000   0.70461551   0.24327333   0.000000   0.74335247   2.62341145
Z001915      1.068677   0.9760   0.94795895   0.000000   0.70468155   0.24327741   0.000000   0.74336715   2.62360552
Z001916      0.713627   0.9765   0.94800576   0.000000   0.70472563   0.24328013   0.000000   0.74337695   2.62373506
Z001917      0.733833   0.9771   0.94805387   0.000000   0.70477095   0.24328293   0.000000   0.74338702   2.62386823
Z001918      1.544699   0.9776   0.94815511   0.000000   0.70486630   0.24328882   0.000000   0.74340821   2.62414842
Z001919      1.080217   0.9781   0.94822587   0.000000   0.70493294   0.24329293   0.000000   0.74342302   2.62434425
Z001920      1.345322   0.9786   0.94831395   0.000000   0.70501590   0.24329805   0.000000   0.74344145   2.62458802
Z001921      1.116434   0.9791   0.94838701   0.000000   0.70508471   0.24330230   0.000000   0.74345673   2.62479022
Z001922      0.978328   0.9796   0.94845100   0.000000   0.70514498   0.24330602   0.000000   0.74347012   2.62496732
Z001923      0.210976   0.9801   0.94846479   0.000000   0.70515797   0.24330682   0.000000   0.74347301   2.62500551
Z001924      1.432021   0.9806   0.94855841   0.000000   0.70524614   0.24331226   0.000000   0.74349259   2.62526459
Z001925      0.842706   0.9811   0.94861347   0.000000   0.70529801   0.24331546   0.000000   0.74350410   2.62541699
Z001926      1.602476   0.9816   0.94871812   0.000000   0.70539658   0.24332154   0.000000   0.74352599   2.62570663
Z001927      0.877715   0.9822   0.94877542   0.000000   0.70545054   0.24332487   0.000000   0.74353797   2.62586520
Z001928      1.255336   0.9827   0.94885732   0.000000   0.70552769   0.24332963   0.000000   0.74355509   2.62609188
Z001929      0.899033   0.9832   0.94891595   0.000000   0.70558292   0.24333304   0.000000   0.74356735   2.62625416
Z001930      1.103676   0.9837   0.94898790   0.000000   0.70565069   0.24333721   0.000000   0.74358239   2.62645329
Z001931      1.103724   0.9842   0.94905982   0.000000   0.70571843   0.24334139   0.000000   0.74359742   2.62665233
Z001932      0.741876   0.9847   0.94910815   0.000000   0.70576395   0.24334420   0.000000   0.74360752   2.62678608
Z001933      1.378945   0.9852   0.94919793   0.000000   0.70584852   0.24334941   0.000000   0.74362628   2.62703456
Z001934      0.590571   0.9857   0.94923636   0.000000   0.70588472   0.24335164   0.000000   0.74363431   2.62714093
Z001935      0.653571   0.9862   0.94927889   0.000000   0.70592478   0.24335411   0.000000   0.74364319   2.62725862
Z001936      2.589789   0.9867   0.94944728   0.000000   0.70608340   0.24336388   0.000000   0.74367836   2.62772468
Z001937      0.242720   0.9873   0.94946306   0.000000   0.70609826   0.24336480   0.000000   0.74368166   2.62776833
Z001938      1.272619   0.9878   0.94954573   0.000000   0.70617614   0.24336959   0.000000   0.74369892   2.62799715
Z001939      0.678058   0.9883   0.94958976   0.000000   0.70621762   0.24337215   0.000000   0.74370812   2.62811901
Z001940      1.101657   0.9888   0.94966128   0.000000   0.70628498   0.24337629   0.000000   0.74372305   2.62831694
Z001941      0.974120   0.9893   0.94972449   0.000000   0.70634453   0.24337996   0.000000   0.74373625   2.62849188
Z001942      1.043076   0.9898   0.94979214   0.000000   0.70640826   0.24338388   0.000000   0.74375037   2.62867912
Z001943      1.181727   0.9903   0.94986876   0.000000   0.70648043   0.24338833   0.000000   0.74376636   2.62889116
Z001944      1.032263   0.9908   0.94993565   0.000000   0.70654344   0.24339220   0.000000   0.74378032   2.62907630
Z001945      1.393447   0.9913   0.95002590   0.000000   0.70662847   0.24339744   0.000000   0.74379916   2.62932609
Z001946      0.638801   0.9918   0.95006726   0.000000   0.70666743   0.24339983   0.000000   0.74380779   2.62944055
Z001947      1.466780   0.9924   0.95016219   0.000000   0.70675685   0.24340534   0.000000   0.74382759   2.62970327
Z001948      1.188716   0.9929   0.95023907   0.000000   0.70682928   0.24340979   0.000000   0.74384363   2.62991607
Z001949      0.529333   0.9934   0.95027330   0.000000   0.70686153   0.24341177   0.000000   0.74385077   2.63001079
Z001950      0.732666   0.9939   0.95032066   0.000000   0.70690614   0.24341452   0.000000   0.74386065   2.63014187
Z001951      1.105372   0.9944   0.95039209   0.000000   0.70697343   0.24341866   0.000000   0.74387555   2.63033955
Z001952      1.358149   0.9949   0.95047980   0.000000   0.70705607   0.24342374   0.000000   0.74389384   2.63058232
Z001953      1.255281   0.9954   0.95056083   0.000000   0.70713241   0.24342843   0.000000   0.74391073   2.63080658
Z001954      1.457764   0.9959   0.95065488   0.000000   0.70722101   0.24343387   0.000000   0.74393034   2.63106688
Z001955      0.545956   0.9964   0.95069009   0.000000   0.70725418   0.24343591   0.000000   0.74393768   2.63116432
